Inspection ID,DBA Name,AKA Name,License #,Facility Type,Risk,Address,City State Zip,Inspection Date,Inspection Type,Results
1325078,MCDONALD'S CORPORATION,MCDONALD'S CORPORATION,1243048,Restaurant,Risk 2 (Medium),23 N WESTERN AVE ,"Chicago,IL,60612",06/19/2014,Short Form Complaint,Pass
1473711,LA QUEBRADA #5,LA QUEBRADA #5,1953630,Restaurant,Risk 1 (High),3816 W 63RD ST ,"chicago,IL,60629",06/16/2014,Canvass,Out of Business
1473431,CHICAGO PIZZA BOSS,CHICAGO PIZZA BOSS,2240789,Mobile Food Preparer,Risk 2 (Medium),950 ESTES CT ,"SCHAUMBURG,IL,60193",06/06/2014,License,Pass
1361327,KENDALL COLLEGE,GARDE MANGER KITCHEN ROOM 330,2013962,School,Risk 1 (High),900 N NORTH BRANCH ST ,"Chicago,IL,60642",09/09/2013,Canvass,Out of Business
1361326,KENDALL COLLEGE,ROOM 340,2013962,School,Risk 1 (High),900 N NORTH BRANCH ST ,"Chicago,IL,60642",09/09/2013,Canvass,Out of Business
1418342,"FASANO PIE COMPANY ,LLC","FASANO PIE COMPANY, LLC",2308330,Mobile Food Dispenser,Risk 3 (Low),142 N BLOOMINGDALE RD ,"BLOOMINGDALE,IL,60108",05/28/2014,License,Pass
1361325,KENDALL COLLEGE,LAB KITCHEN B-ROOM 120B.,2013962,School,Risk 3 (Low),900 N NORTH BRANCH ST ,"Chicago,IL,60642",2013/09/09,Canvass,Out of Business
1471300,SUN FRESH MARKET & DELI,SUN FRESH MARKET & DELI,2021825,Grocery Store,Risk 1 (High),3640 N CENTRAL AVE ,"CCHICAGO,IL,60634",05/28/2014,Canvass,Pass
1361324,KENDALL COLLEGE,LAB KITCHEN B-ROOM 120B.,2013962,School,Risk 3 (Low),900 N NORTH BRANCH ST ,"Chicago,IL,60642",09/09/2013,Canvass,Out of Business
1361323,KENDALL COLLEGE,STOREROOM 112,2013962,School,Risk 3 (Low),900 N NORTH BRANCH ST ,"Chicago,IL,60642",09/09/2013,Canvass,Out of Business
1361322,KENDALL COLLEGE,COOKTEK PASTRY #1,2013962,School,Risk 1 (High),900 N NORTH BRANCH ST ,"Chicago,IL,60642",09/09/2013,Canvass,Out of Business
1361311,KENDALL COLLEGE,DEVOS KITCHEN ROOM 128,2013962,School,Risk 1 (High),900 N NORTH BRANCH ST ,"Chicago,IL,60642",09/09/2013,Canvass,Out of Business
1459988,LUTZ CONTINENTAL CAFE & PASTRY SHOP,LUTZ CONTINENTAL CAFE & PASTRY SHOP,1356917,Bakery,Risk 2 (Medium),2454-2458 W MONTROSE AVE ,"CCHICAGO,IL,60618",05/21/2014,Canvass Re-inspection,Pass
1459900,KENDALL COLLEGE,KENDALL COLLEGE/CULINARY SCHOOL KITCHEN CLASSROOMS,2013962,COLLEGE,Risk 1 (High),900 N NORTH BRANCH ST ,"Chicago,IL,60642",05/19/2014,Canvass,Pass
1459883,THE DINING ROOM AT KENDALL NFP,THE DINING ROOM,1963511,Restaurant,Risk 1 (High),900 N NORTH BRANCH ST ,"Chicago,IL,60642",05/19/2014,Canvass,Pass
1459701,LUTZ CONTINENTAL CAFE & PASTRY SHOP,LUTZ CONTINENTAL CAFE & PASTRY SHOP,1356917,Bakery,Risk 2 (Medium),2454-2458 W MONTROSE AVE ,"CCHICAGO,IL,60618",05/14/2014,Canvass,Fail
1459686,CMM CATERING COMPANY,,2153524,Restaurant,Risk 1 (High),1527 W CHICAGO ,"Chicago,IL,60642",05/13/2014,Canvass,Out of Business
1459589,Franklin Magnet,Franklin Fine Arts Magnet School,29081,School,Risk 1 (High),225 W Evergreen ST ,"Chicago,IL,60610",05/09/2014,Canvass Re-inspection,Pass
1459570,Ugly Mug Cafe,Ugly Mug Cafe,2278792,Restaurant,Risk 2 (Medium),1458 W Chicago AVE ,"Chicago,IL,60642",05/09/2014,Canvass,Pass w/ Conditions
1459452,"AMY BECK CAKE DESIGN, LLC","AMY BECK CAKE DESIGN, LLC",2079264.,Bakery,Risk 1 (High),636 N RACINE AVE ,",,60642",05/06/2014,Canvass,Pass
1459365,Franklin Magnet,Franklin Fine Arts Magnet School,29081,School,Risk 1 (High),225 W Evergreen ST ,"Chicago,IL,60610",05/02/2014,Canvass,Fail
1326320,LA QUEBRADA #5,LA QUEBRADA #5,2202706,Restaurant,Risk 3 (Low),3816 W 63RD ST ,"chicago,IL,60629",03/14/2013,License,Pass
1434999,Chicago Academy for the Arts,Chicago Academy for the Arts,3200708,School,Risk 3 (Low),1010 W Chicago AVE ,"Chicago,IL,60642",04/21/2014,Canvass,Pass
1434986,THE ALLERTON HOTEL,THE ALLERTON HOTEL,2313730,Restaurant,Risk 1 (High),701 N Michigan AVE ,"Chicago,IL,60611",04/21/2014,License Re-inspection,Pass
1434985,THE ALLERTON HOTEL,THE ALLERTON HOTEL,2313731,Restaurant,Risk 1 (High),701 N Michigan AVE ,"Chicago,IL,60611",04/21/2014,License Re-inspection,Pass
1434983,THE ALLERTON HOTEL,THE ALLERTON HOTEL,2313732,Restaurant,Risk 1 (High),701 N Michigan AVE ,"Chicago,IL,60611",04/21/2014,License Re-inspection,Pass
1434982,THE ALLERTON HOTEL,THE ALLERTON HOTEL,1920830,Restaurant,Risk 1 (High),701 N Michigan AVE ,"Chicago,IL,60611",04/21/2014,Canvass,Out of Business
1434977,THE ALLERTON HOTEL,THE ALLERTON HOTEL,2313729,Restaurant,Risk 1 (High),701 N Michigan AVE ,"Chicago,IL,60611",04/21/2014,License Re-inspection,Pass
1239213,STEVE'S 77 ICE CREAM,STEVE'S 77 ICE CREAM,2211452,MOBILE FROZEN DESSERTS VENDOR,Risk 3 (Low),5350 W 38TH ST ,"CICERO,IL,60804",04/16/2014,License,Pass w/ Conditions
1434721,THE ALLERTON HOTEL,THE ALLERTON HOTEL,2313732,Restaurant,Risk 1 (High),701 N Michigan AVE ,"Chicago,IL,60611",04/10/2014,License,Fail
1434719,THE ALLERTON HOTEL,THE ALLERTON HOTEL,2313731,Restaurant,Risk 1 (High),701 N Michigan AVE ,"Chicago,IL,60611",04/10/2014,License,Fail
1434718,THE ALLERTON HOTEL,THE ALLERTON HOTEL,2313730,Restaurant,Risk 1 (High),701 N Michigan AVE ,"Chicago,IL,60611",04/10/2014,License,Fail
1434715,THE ALLERTON HOTEL,THE ALLERTON HOTEL,231 3729,Restaurant,Risk 1 (High),701 N Michigan AVE ,"Chicago,IL,60611",04/10/2014,License,Fail
1418216,A-MI-THA RESTAURANT,A-MI-THA RESTAURANT,1143174,Restaurant,Risk 1 (High),6207 N MILWAUKEE AVE ,"Chicago,IL,60646",04/03/2014,Canvass,Pass
1434468,Manierre,Manierre,24311,School,Risk 1 (High),1420 N Hudson (432W) ,"CHESTNUT STREET,IL,60610",04/02/2014,Canvass,Pass
1092894,"OBERWEIS DAIRY, INC",OBERWEIS DAIRY,2180056,Restaurant,Risk 2 (Medium),3055 N SHEFFIELD AVE ,",IL,",04/02/2014,Canvass,Pass
1434403,MCDONALDS #12003,MCDONALDS #12003,1043070,Restaurant,Risk 2 (Medium),8871 S KINGSTON AVE ,"Chicago,IL,60617",04/01/2014,Complaint Re-inspection,Pass
1372472,THE ALLERTON HOTEL,THE ALLERTON HOTEL,1920830,Restaurant,Risk 1 (High),701 N Michigan AVE ,"Chicago,IL,60611",03/27/2014,Complaint,Pass
1434219,MCDONALDS #12003,MCDONALDS #12003,1043070,Restaurant,Risk 2 (Medium),8871 S KINGSTON AVE ,"Chicago,IL,60617",03/24/2014,Complaint,Fail
1402156,Duran European Sandwiches Cafe,Duran European Sandwiches Cafe,2202881,Restaurant,Risk 1 (High),529 N Milwaukee AVE ,"Chicago,IL,60642",03/20/2014,Canvass Re-inspection,Pass
1402105,Duran European Sandwiches Cafe,Duran European Sandwiches Cafe,#2202881,Restaurant,Risk 1 (High),529 N Milwaukee AVE ,"Chicago,IL,60642",03/19/2014,Canvass,Fail
1402097,RESTAURANT DEPOT/JETRO CASH & CARRY,RESTAURANT DEPOT/JETRO CASH & CARRY,2065181,Wholesale,Risk 3 (Low),1030 W DIVISION ST ,"CCHICAGO,IL,60642",03/19/2014,Complaint Re-inspection,Pass
1402021,"Payton, Walter (H/S)",WALTER PAYTON COLLEGE PREP,70020,School,Risk 1 (High),1034 N Wells ST ,"CHicago,IL,60610",03/17/2014,Canvass,Pass
1401702,RESTAURANT DEPOT/JETRO CASH & CARRY,RESTAURANT DEPOT/JETRO CASH & CARRY,2065181,Wholesale,Risk 3 (Low),1030 W DIVISION ST ,"CCHICAGO,IL,60642",03/06/2014,Complaint,Fail
1324915,MCDONALD'S CORPORATION,MCDONALD'S CORPORATION,1243048,Restaurant,Risk 2 (Medium),23 N WESTERN AVE ,"Chicago,IL,60612",02/27/2014,Complaint,Pass
1307311,Carson (New),Carson (New),70217,School,Risk 1 (High),2550 W 56th (5600S) ST ,"chicago,IL,60629",02/24/2014,Canvass,Pass
1307310,Carson (Old),Carson (Old),22601,School,Risk 1 (High),5516 S Maplewood (2532W) AVE ,"chicago,IL,60629",02.24.2014,Canvass,Pass
1396156,THINK SIMPLE FOODS,,2308286,Restaurant,Risk 2 (Medium),141 W CHICAGO AVE ,",IL,",02/11/2014,License Re-inspection,Pass
1107057,"DOLLAR TREE STORE, INC.",,1954150,Grocery Store,Risk 3 (Low),5235-5237 N BROARDWAY ,",IL,",02/10/2014,Canvass,Pass
1307294,KING'S CHOP SUEY,KING'S CHOP SUEY,#2055457,Restaurant,Risk 1 (High),4635 W 63RD ST ,"chicago,IL,60629",02/07/2014,Canvass,Pass
1396011,THINK SIMPLE FOODS,,2308286,Restaurant,Risk 2 (Medium),141 W CHICAGO AVE ,",IL,",02/06/2014,License,Fail
1228457,South Loop Elementary,South Loop Elementary,1745,School,Risk 1 (High),1212 S Plymouth CT ,"Chicago,IL,60605",02/06/2014,Canvass,Pass
1395783,STEVE'S 77 ICE CREAM,STEVE'S 77 ICE CREAM,2211452,MOBILE FROZEN DESSERTS VENDOR,Risk 3 (Low),5350 W 38TH ST ,"CICERO,IL,60804",01/28/2014,License,Fail
1307263,EBERHART ELEMENTARY SCHOOL,EBERHART ELEMENTARY SCHOOL,23041,School,Risk 1 (High),3400 W 65th PL ,"chicago,IL,60629",01/13/2014,Canvass,Pass
1395333,Kendall College,The Daily Grind,2298546,Restaurant,Risk 2 (Medium),900 N NORTH BRANCH ST ,"Chicago,IL,60642",01/09/2014,License,Pass
1383303,Kendall College,The Daily Grind,2298546,Restaurant,Risk 2 (Medium),900 N NORTH BRANCH ST ,"Chicago,IL,60642",12/10/2013,License,Fail
1345711,STARBUCKS COOFEE #279,STARBUCKS COFFEE,23077,Restaurant,Risk 2 (Medium),202 N Michigan AVE ,"Chicago,IL,60601",12/04/2013,Canvass,Out of Business
1345669,STARBUCKS COOFEE #279,STARBUCKS COFFEE,23077,Restaurant,Risk 2 (Medium),202 N Michigan AVE ,"Chicago,IL,60601",11/15/2013,Canvass,Pass
1375467,TIPSY CAKES AND MORE,TIPSY CAKES AND MORE,2293937,Restaurant,Risk 2 (Medium),1944 N DAMEN AVE ,"chicago,IL,60647",11/15/2013,License Re-inspection,Pass
1375435,N AND A FOOD MART INC,,1980101,Grocery Store,Risk 3 (Low),433 E 79TH STREET ,",IL,",11/14/2013,Canvass,Out of Business
1228307,MCCORNICK PLACE,WEST WAREHOUSE / WBI - 122,1932251,Restaurant,Risk 1 (High),2301 S INDIANA ,",IL,",11/14/2013,Canvass,Out of Business
1228306,MCCORMICK PLACE,KIOSK HOLDING UNIT AREA,1932251,Restaurant,Risk 1 (High),2301 S INDIANA AVE. ,",IL,",11/14/2013,Canvass,Out of Business
1296685,Bradwell School of Excellence,Myra Bradwell Math Science and Technology Academy,22291,School,Risk 1 (High),7736 S Burnham (2800E) ,"chicago,IL,60649",11/14/2013,Canvass Re-inspection,Pass
1296684,ATTOCK SUBMARINE,ATTOCK SUBMARINE,2162440,Restaurant,Risk 2 (Medium),3006 E 92ND ST ,"Chicago,IL,60617",11/13/2013,Canvass,Pass
1375291,TIPSY CAKES AND MORE,TIPSY CAKES AND MORE,2293937,Restaurant,Risk 2 (Medium),1944 N DAMEN AVE ,"chicago,IL,60647",11/08/2013,License,Fail
1375290,TIPSYCAKE,TIPSYCAKE,2107949,Bakery,Risk 2 (Medium),1944 N DAMEN AVE ,"chicago,IL,60647",11/08/2013,Canvass,Out of Business
1296670,Bradwell School of Excellence,Myra Bradwell Math Science and Technology Academy,22291,School,Risk 1 (High),7736 S Burnham (2800E) ,"chicago,IL,60649",11/05/2013,Canvass,Fail
1296664,Black Magnet Branch,Black Magnet Branch,#29382,School,Risk 1 (High),7133 S Coles (2500E) ,"chicago,IL,60649",10/29/2013,Canvass,Pass
1361055,HUNGRY TACOS,HUNGRY TACOS,2027926,Restaurant,Risk 1 (High),7349 S HALSTED ST ,",IL,60621",09/19/2013,Canvass,Out of Business
1286341,MCDONALD'S CORPORATION,MCDONALD'S CORPORATION,1243048,Restaurant,Risk 2 (Medium),23 N WESTERN AVE ,"Chicago,IL,60612",10/07/2013,Complaint Re-inspection,Pass
1361388,CMM CATERING COMPANY,,2153524,Restaurant,Risk 1 (High),1527 W CHICAGO ,"Chicago,IL,60642",10/04/2013,Complaint Re-inspection,Fail
1286337,MCDONALD'S CORPORATION,MCDONALD'S CORPORATION,1243048,Restaurant,Risk 2 (Medium),23 N WESTERN AVE ,"Chicago,IL,60612",10/03/2013,Complaint,Fail
1369378,La Michoacana Natural,La Michoacana Natural,2270685,Restaurant,Risk 2 (Medium),6149 W Grand AVE ,"Chicago,IL,60639",10/01/2013,License Re-inspection,Pass
1361371,La Michoacana Natural,La Michoacana Natural,2270685,Restaurant,Risk 2 (Medium),6149 W Grand AVE ,"Chicago,IL,60639",09/27/2013,License,Fail
1106878,FILIPINO AMERICAN COUNCIL,RIZAL CENTER,2225427,Golden Diner,Risk 1 (High),1332 W DRIVING PARK ROAD BSMT ,",IL,",09/26/2013,Canvass,Out of Business
1369223,CUPCAKES FOR COURAGE,CUPCAKES FOR COURAGE,2263359,Mobile Food Dispenser,Risk 3 (Low),108 W PARK ,"ELMHURST,IL,60126",09/25/2013,License Re-inspection,Pass
1361182,CUPCAKES FOR COURAGE,CUPCAKES FOR COURAGE,2263359,Mobile Food Dispenser,Risk 3 (Low),108 W PARK ,"ELMHURST,IL,60126",09/24/2013,License,Fail
1361108,SPORT SERVICE SOLDIER FIELD/SUITE PANTRY D,SUITE PANTRY D,1354323,Restaurant,Risk 2 (Medium),1410 S MUSEUM CAMPUS DR. ,",IL,",09/20/2013,Canvass,Out of Business
1361350,CMM CATERING COMPANY,,2153524,Restaurant,Risk 1 (High),1527 W CHICAGO ,"Chicago,IL,60642",09/19/2013,Complaint,Fail
1115030,SPORT SERVICE SOLDIER FIELD /SUITE PANTRY C,SUITE PANTRY C,1354323,Restaurant,Risk 2 (Medium),1410 S MUSEUM CAMPUS ,",IL,",09/19/2013,Canvass,Out of Business
1115029,SPORT SERVICE SOLDIER FIELD,SUITE PANTRY B,1354323,Restaurant,Risk 2 (Medium),1410 S MUSEUM CAMPUS DR. ,",IL,",09/19/2013,Canvass,Out of Business
1361338,KENDALL COLLEGE,KENDALL COLLEGE/CULINARY SCHOOL KITCHEN CLASSROOMS,2013962,COLLEGE,Risk 1 (High),900 N NORTH BRANCH ST ,"Chicago,IL,60642",09/17/2013,Canvass Re-inspection,Pass
1360903,"Enrique Jiminez Foods, Inc.","Enrique Jiminez Foods, Inc.",2284506,Shared Kitchen User (Short Term),Risk 1 (High),4327 N Ottawa AVE ,"Norridge,IL,60706",09/12/2013,License,Pass
1361321,KENDALL COLLEGE,KRAFT CULINARY CENTER,2013962,School,Risk 1 (High),900 N NORTH BRANCH ST ,"Chicago,IL,60642",09/09/2013,Canvass,Out of Business
1361330,KENDALL COLLEGE,LAB KITCHEN A ROOM 120A,2013962,School,Risk 1 (High),900 N NORTH BRANCH ST ,"Chicago,IL,60642",09/09/2013,Canvass,Out of Business
1361329,KENDALL COLLEGE,CHOCOLATE & SUGAR KITCHEN ROOM 317,2013962,School,Risk 1 (High),900 N NORTH BRANCH ST ,"Chicago,IL,60642",09/09/2013,Canvass,Out of Business
1361328,KENDALL COLLEGE,COOKTEK PASTRY 2 ROOM 320B,2013962,School,Risk 1 (High),900 N NORTH BRANCH ST ,"Chicago,IL,60642",09/09/2013,Canvass,Out of Business
1146519,KENDALL COLLEGE,KENDALL COLLEGE/CULINARY SCHOOL KITCHEN CLASSROOMS,2013962,COLLEGE,Risk 1 (High),900 N NORTH BRANCH ST ,"Chicago,IL,60642",09/09/2013,Canvass,Fail
1360827,THE DINING ROOM AT KENDALL NFP,THE DINING ROOM,1963511,Restaurant,Risk 1 (High),900 N NORTH BRANCH ST ,"Chicago,IL,60642",09/09/2013,Canvass,Pass
1146517,KENDALL COLLEGE,FRANKE KITCHEN ROOM 526,2013962,School,Risk 1 (High),900 N NORTH BRANCH ST ,"Chicago,IL,60642",09/09/2013,Canvass,Out of Business
1146518,KENDALL COLLEGE,WOOD MODE AUDITORIUM ROOM 525,2013962,School,Risk 1 (High),900 N NORTH BRANCH ST ,"Chicago,IL,60642",09/09/2013,Canvass,Out of Business
1361312,KENDALL COLLEGE,LAB KITCHEN B-ROOM 120B.,2013962,School,Risk 1 (High),900 N NORTH BRANCH ST ,"Chicago,IL,60642",09/09/2013,Canvass,Out of Business
1360260,Leslie's Pizza Corp,Leslie's Pizza Corp,1985290,Restaurant,Risk 1 (High),3107 S 71st ST BSMT ,"Chicago,IL,60629",08/14/2013,Canvass,Out of Business
1361261,Ugly Mug Cafe,Ugly Mug Cafe,2278792,Restaurant,Risk 2 (Medium),1458 W Chicago AVE ,"Chicago,IL,60642",08/12/2013,License Re-inspection,Pass
1354159,Ugly Mug Cafe,Ugly Mug Cafe,2278792,Restaurant,Risk 2 (Medium),1458 W Chicago AVE ,"Chicago,IL,60642",08/08/2013,License,Fail
1353895,SUPERMERCADO CARDENAS,SUPERMERCADO CARDENAS,1596877,Grocery Store,Risk 1 (High),3440 W MONTROSE AVE ,"Chicago,IL,60618",07/29/2013,Canvass,Out of Business
1305362,KING'S CHOP SUEY,KING'S CHOP SUEY,2055457,Restaurant,Risk 1 (High),4635 W 63RD ST ,"chicago,IL,60629",07/25/2013,Complaint,Pass
1353831,MONTROSE FRESH MARKET,MONTROSE FRESH MARKET,2271128,Grocery Store,Risk 1 (High),3440 W MONTROSE AVE ,"Chicago,IL,60618",07/24/2013,License,Pass
1353731,SUPERMERCADO CARDENAS,SUPERMERCADO CARDENAS,1596877,Grocery Store,Risk 1 (High),3440 W MONTROSE AVE ,"Chicago,IL,60618",07/18/2013,Canvass Re-inspection,Pass
1353600,SUPERMERCADO CARDENAS,SUPERMERCADO CARDENAS,1596877,Grocery Store,Risk 1 (High),3440 W MONTROSE AVE ,"Chicago,IL,60618",07/11/2013,Canvass,Fail
1336173,SOUTHSIDE PIZZA INC,LITTLE CAESARS,2093093,Restaurant,Risk 2 (Medium),7902 S Exchange AVE ,"Chicago,IL,60617",06/18/2013,Canvass,Pass w/ Conditions
1336179,"LITTLE CAESAR ENTERPRISES, INC",LITTLE CAESAR,1963539,Restaurant,Risk 2 (Medium),7902 S Exchange AVE ,"Chicago,IL,60617",06/18/2013,Canvass,Out of Business
1166336,AFRACAN FOOD,AFRACAN FOOD,1681317,Grocery Store,Risk 2 (Medium),4348 N ELSTON AVE ,"Chicago,IL,60641",06/14/2013,Canvass,Pass
1336071,A-MI-THA RESTAURANT,A-MI-THA RESTAURANT,1143174,Restaurant,Risk 1 (High),6207 N MILWAUKEE AVE ,"Chicago,IL,60646",06/12/2013,Canvass Re-inspection,Pass
1336042,A-MI-THA RESTAURANT,A-MI-THA RESTAURANT,1143174,Restaurant,Risk 1 (High),6207 N MILWAUKEE AVE ,"Chicago,IL,60646",06/11/2013,Canvass,Pass w/ Conditions
1296407,South Shore High No.,South Shore High North,70201,School,Risk 1 (High),7529 S Constance  (1832E) ,"CHARLES A HAYES,IL,60649",06/06/2013,Canvass,Out of Business
1114849,Manierre,Manierre,24311,School,Risk 1 (High),1420 N Hudson (432W) ,"CHESTNUT STREET,IL,60610",05/31/2013,Canvass,Pass
1138971,Franklin Magnet,Franklin Fine Arts Magnet School,29081,School,Risk 1 (High),225 W Evergreen ST ,"Chicago,IL,60610",05/29/2013,Canvass,Pass
1335694,"Payton, Walter (H/S)",WALTER PAYTON COLLEGE PREP,70020,School,Risk 1 (High),1034 N Wells ST ,"CHicago,IL,60610",05/22/2013,Canvass,Pass
1335548,WESTSIDE FOOD MART I,WESTSIDE FOOD MART I,2252366,Grocery Store,Risk 3 (Low),500 S CICERO AVE ,",IL,60644",05/14/2013,License Re-inspection,Pass
1162231,QUICKISS,ONE STOP PANTRY,2252588,Grocery Store,Risk 2 (Medium),4245 W ARMITAGE AVE ,",IL,60639",05/09/2013,License Re-inspection,Pass
1110331,THE ALLERTON HOTEL,THE ALLERTON HOTEL,1920830,Restaurant,Risk 1 (High),701 N Michigan AVE ,"Chicago,IL,60611",05/09/2013,Canvass Re-inspection,Pass
1198838,VINTAGE 338,VINTAGE 338,1997929,Restaurant,Risk 1 (High),338 W ARMITAGE AVE ,"CHICAGOCHICAGO,IL,60614",05/06/2013,Canvass,Out of Business
1188609,LUTZ CONTINENTAL CAFE & PASTRY SHOP,LUTZ CONTINENTAL CAFE & PASTRY SHOP,1356917,Bakery,Risk 2 (Medium),2454-2458 W MONTROSE AVE ,"CCHICAGO,IL,60618",05/06/2013,Canvass Re-inspection,Pass
1296347,OK MINI GROCERY STORE,OK MINI GROCERY,2252649,Grocery Store,Risk 3 (Low),2342 E 75TH ST ,",IL,60649",05/03/2013,License Re-inspection,Pass
1110325,THE ALLERTON HOTEL,THE ALLERTON HOTEL,1920830,Restaurant,Risk 1 (High),701 N Michigan AVE ,"Chicago,IL,60611",04/30/2013,Canvass,Pass w/ Conditions
1188596,LUTZ CONTINENTAL CAFE & PASTRY SHOP,LUTZ CONTINENTAL CAFE & PASTRY SHOP,1356917,Bakery,Risk 2 (Medium),2454-2458 W MONTROSE AVE ,"CCHICAGO,IL,60618",04/29/2013,Canvass,Fail
1296331,OK MINI GROCERY STORE,OK MINI GROCERY,2252649,Grocery Store,Risk 3 (Low),2342 E 75TH ST ,",IL,60649",04/25/2013,License,Fail
1343236,WESTSIDE FOOD MART I,WESTSIDE FOOD MART I,2252366,Grocery Store,Risk 3 (Low),500 S CICERO AVE ,",IL,60644",04/24/2013,License,Fail
1327142,QUICKISS,ONE STOP PANTRY,2252588,Grocery Store,Risk 2 (Medium),4245 W ARMITAGE AVE ,",IL,60639",04/24/2013,License,Fail
1327097,MY FIT FOODS,MY FIT FOODS,2229577,Grocery Store,Risk 3 (Low),3701 N HALSTED ST ,",IL,",04/22/2013,License,Pass
1114772,South Loop Elementary,South Loop Elementary,1745,School,Risk 1 (High),1212 S Plymouth CT ,"Chicago,IL,60605",04/18/2013,Canvass,Pass
1277787,Duran European Sandwiches Cafe,Duran European Sandwiches Cafe,2202881,Restaurant,Risk 1 (High),529 N Milwaukee AVE ,"Chicago,IL,60642",04/15/2013,Short Form Complaint,Pass
1305246,EBERHART ELEMENTARY SCHOOL,EBERHART ELEMENTARY SCHOOL,23041,School,Risk 1 (High),3400 W 65th PL ,"chicago,IL,60629",04/04/2013,Canvass,Pass
1324368,LA CUCHARA,LA CUCHARA,2157659,Restaurant,Risk 1 (High),1521-1523 W MADISON ST ,"Chicago,IL,60607",03/26/2013,License,Pass
1324369,LA CUCHARA,LA CUCHARA,2157660,Restaurant,Risk 1 (High),1521-1523 W MADISON ST ,"Chicago,IL,60607",03/26/2013,License,Pass
1322432,"OBERWEIS DAIRY, INC",OBERWEIS DAIRY,2180056,Restaurant,Risk 2 (Medium),3055 N SHEFFIELD AVE ,",IL,",03/25/2013,Canvass,Pass
1326421,UIC COLLEGE PREP,UIC COLLEGE PREP,2225460,School,Risk 1 (High),1231 S DAMEN ,",IL,",03/19/2013,Canvass,Out of Business
1114725,BURGER KING #1310,BURGER KING,2232344,Restaurant,Risk 2 (Medium),2320-2322 S MICHIGAN AVE ,",IL,",03/18/2013,License,Pass
1326319,LA QUEBRADA #5,LA QUEBRADA #5,1953630,Restaurant,Risk 1 (High),3816 W 63RD ST ,"chicago,IL,60629",03/14/2013,Canvass,Pass
1326243,MCDONALD'S CORPORATION,MCDONALD'S CORPORATION,1243048,Restaurant,Risk 2 (Medium),23 N WESTERN AVE ,"Chicago,IL,60612",03/11/2013,Short Form Complaint,Pass
1326221,KING'S CHOP SUEY,KING'S CHOP SUEY,2055457,Restaurant,Risk 1 (High),4635 W 63RD ST ,"chicago,IL,60629",03/08/2013,Canvass,Pass w/ Conditions
1098842,TAQUERO FUSION,TAQUERO FUSION,2232101,Mobile Food Dispenser,Risk 3 (Low),7770 FRONTAGE RD ,"SKOKIE,IL,60077",02/19/2013,License Re-inspection,Pass
1321935,Tres Jolie Patisserie,,2232657,Shared Kitchen User (Long Term),Risk 2 (Medium),4343 N Sacramento ,",IL,60618",02/13/2013,License Consultation,Pass
1098829,TAQUERO FUSION,TAQUERO FUSION,2232101,Mobile Food Dispenser,Risk 3 (Low),7770 FRONTAGE RD ,"SKOKIE,IL,60077",02/11/2013,License,Fail
1154857,MCDONALDS #12003,MCDONALDS #12003,1043070,Restaurant,Risk 2 (Medium),8871 S KINGSTON AVE ,"Chicago,IL,60617",02/06/2013,Complaint,Pass
1277680,Duran European Sandwiches Cafe,Duran European Sandwiches Cafe,2202881,Restaurant,Risk 1 (High),529 N Milwaukee AVE ,"Chicago,IL,60642",02/04/2013,License Re-inspection,Pass
1286239,JUST TURKEY RESTAURANT,JUST TURKEY RESTAURANT,2069326,Restaurant,Risk 1 (High),6606 W NORTH AVE ,"Chicago,IL,60707",01/31/2013,Canvass,Out of Business
1277675,Chicago Academy for the Arts,Chicago Academy for the Arts,3200708,School,Risk 3 (Low),1010 W Chicago AVE ,"Chicago,IL,60642",01/30/2013,Complaint Re-inspection,Pass
1277671,Duran European Sandwiches Cafe,Duran European Sandwiches Cafe,2202881,Restaurant,Risk 1 (High),529 N Milwaukee AVE ,"Chicago,IL,60642",01/28/2013,License,Fail
1290268,Carson (New),Carson (New),70217,School,Risk 1 (High),2550 W 56th (5600S) ST ,"chicago,IL,60629",01/18/2013,Canvass,Pass
1321419,Carson (Old),Carson (Old),22601,School,Risk 1 (High),5516 S Maplewood (2532W) AVE ,"chicago,IL,60629",01/18/2013,Canvass,Pass
1277649,CMM CATERING COMPANY,,2153524,Restaurant,Risk 1 (High),1527 W CHICAGO ,"Chicago,IL,60642",01/15/2013,License Re-inspection,Pass
1271499,SUN FRESH MARKET & DELI,SUN FRESH MARKET & DELI,2021825,Grocery Store,Risk 1 (High),3640 N CENTRAL AVE ,"CCHICAGO,IL,60634",01/14/2013,Canvass,Pass
1277643,Chicago Academy for the Arts,Chicago Academy for the Arts,3200708,School,Risk 3 (Low),1010 W Chicago AVE ,"Chicago,IL,60642",01/11/2013,Complaint,Fail
1072236,THREE CHEFS RESTURANT,THREE CHEFS RESTURANT,2009471,Restaurant,Risk 1 (High),8125 S HALSTED ST ,",IL,60620",01/10/2013,Canvass,Pass
1277638,CMM CATERING COMPANY,,2153524,Restaurant,Risk 1 (High),1527 W CHICAGO ,"Chicago,IL,60642",01/09/2013,License,Fail
1321230,NJ GATES EVENTS,NJ GATES EVENTS,2114486,Shared Kitchen User (Long Term),Risk 1 (High),2131 S 6TH AVE ,"MAYWOOD,IL,60153",01/09/2013,License,Pass
